item_id,timestamp,value
economy,2015-12-24,28.03846153846154
economy,2015-12-25,20.472727272727273
economy,2015-12-26,19.666666666666668
economy,2015-12-27,23.260416666666668
economy,2015-12-28,43.74324324324324
economy,2015-12-29,297.99159663865544
economy,2015-12-30,62.306748466257666
economy,2015-12-31,34.611111111111114
economy,2016-01-01,66.25
economy,2016-01-02,36.12280701754386
economy,2016-01-03,19.271929824561404
economy,2016-01-04,31.748743718592966
economy,2016-01-05,48.56666666666667
economy,2016-01-06,24.118279569892472
economy,2016-01-07,70.25252525252525
economy,2016-01-08,110.47846889952153
economy,2016-01-09,49.53030303030303
economy,2016-01-10,23.99056603773585
economy,2016-01-11,58.83720930232558
economy,2016-01-12,43.19512195121951
economy,2016-01-13,62.671497584541065
economy,2016-01-14,59.046875
economy,2016-01-15,43.75316455696203
economy,2016-01-16,14.37037037037037
economy,2016-01-17,60.18691588785047
economy,2016-01-18,49.01980198019802
economy,2016-01-19,145.2
economy,2016-01-20,56.40909090909091
economy,2016-01-21,56.01117318435754
economy,2016-01-22,42.125
economy,2016-01-23,33.770270270270274
economy,2016-01-24,33.2695652173913
economy,2016-01-25,28.97
economy,2016-01-26,35.90419161676647
economy,2016-01-27,33.954802259887
economy,2016-01-28,81.70697674418605
economy,2016-01-29,72.4327731092437
economy,2016-01-30,15.169491525423728
economy,2016-01-31,116.73846153846154
economy,2016-02-01,32.30927835051546
economy,2016-02-02,32.83431952662722
economy,2016-02-03,29.815
economy,2016-02-04,43.69753086419753
economy,2016-02-05,63.67857142857143
economy,2016-02-06,26.102040816326532
economy,2016-02-07,30.89156626506024
economy,2016-02-08,134.45962732919256
economy,2016-02-09,43.1123595505618
economy,2016-02-10,32.84816753926702
economy,2016-02-11,42.40243902439025
economy,2016-02-12,45.755434782608695
economy,2016-02-13,59.31481481481482
economy,2016-02-14,31.48739495798319
economy,2016-02-15,27.36094674556213
economy,2016-02-16,36.55072463768116
economy,2016-02-17,52.42424242424242
economy,2016-02-18,33.41618497109827
economy,2016-02-19,47.12686567164179
economy,2016-02-20,49.84848484848485
economy,2016-02-21,32.51685393258427
economy,2016-02-22,26.29268292682927
economy,2016-02-23,19.55
economy,2016-02-24,55.50847457627118
economy,2016-02-25,43.78181818181818
economy,2016-02-26,48.339080459770116
economy,2016-02-27,88.38666666666667
economy,2016-02-28,35.458333333333336
economy,2016-02-29,357.9865771812081
economy,2016-03-01,24.617224880382775
economy,2016-03-02,31.044444444444444
economy,2016-03-03,24.78527607361963
economy,2016-03-04,53.125748502994014
economy,2016-03-05,135.72727272727272
economy,2016-03-06,24.723684210526315
economy,2016-03-07,69.8268156424581
economy,2016-03-08,21.38216560509554
economy,2016-03-09,31.5
economy,2016-03-10,39.634020618556704
economy,2016-03-11,35.395973154362416
economy,2016-03-12,47.46052631578947
economy,2016-03-13,39.1764705882353
economy,2016-03-14,39.50993377483444
economy,2016-03-15,36.889502762430936
economy,2016-03-16,22.463687150837988
economy,2016-03-17,26.240506329113924
economy,2016-03-18,8.89655172413793
economy,2016-03-19,82.47727272727273
economy,2016-03-20,16.78813559322034
economy,2016-03-21,17.23316062176166
economy,2016-03-22,34.53086419753087
economy,2016-03-23,20.761904761904763
economy,2016-03-24,62.685483870967744
economy,2016-03-25,12.020547945205479
economy,2016-03-26,8.803571428571429
economy,2016-03-27,31.583333333333332
economy,2016-03-28,29.0
economy,2016-03-29,63.65680473372781
economy,2016-03-30,9.602484472049689
economy,2016-03-31,26.025531914893616
economy,2016-04-01,30.290816326530614
economy,2016-04-02,78.12068965517241
economy,2016-04-03,44.09230769230769
economy,2016-04-04,118.60759493670886
economy,2016-04-05,28.60220994475138
economy,2016-04-06,44.81879194630873
economy,2016-04-07,59.3719512195122
economy,2016-04-08,26.944444444444443
economy,2016-04-09,32.26984126984127
economy,2016-04-10,30.2
economy,2016-04-11,18.73134328358209
economy,2016-04-12,27.741935483870968
economy,2016-04-13,21.55367231638418
economy,2016-04-14,20.100436681222707
economy,2016-04-15,40.06802721088435
economy,2016-04-16,40.734939759036145
economy,2016-04-17,16.008196721311474
economy,2016-04-18,23.02469135802469
economy,2016-04-19,43.32089552238806
economy,2016-04-20,37.13380281690141
economy,2016-04-21,100.30597014925372
economy,2016-04-22,19.8203125
economy,2016-04-23,-0.8297872340425532
economy,2016-04-24,28.68888888888889
economy,2016-04-25,32.08536585365854
economy,2016-04-26,71.47297297297297
economy,2016-04-27,25.508982035928145
economy,2016-04-28,68.81951219512194
economy,2016-04-29,29.450331125827816
economy,2016-04-30,47.53030303030303
economy,2016-05-01,18.953703703703702
economy,2016-05-02,28.272727272727273
economy,2016-05-03,60.08955223880597
economy,2016-05-04,58.50694444444444
economy,2016-05-05,33.992592592592594
economy,2016-05-06,77.57936507936508
economy,2016-05-07,72.72307692307692
economy,2016-05-08,75.0340909090909
economy,2016-05-09,61.01960784313726
economy,2016-05-10,33.0062893081761
economy,2016-05-11,38.41095890410959
economy,2016-05-12,38.66847826086956
economy,2016-05-13,52.23267326732673
economy,2016-05-14,59.37313432835821
economy,2016-05-15,69.03488372093024
economy,2016-05-16,43.67088607594937
economy,2016-05-17,15.883720930232558
economy,2016-05-18,10.8
economy,2016-05-19,20.579545454545453
economy,2016-05-20,29.59259259259259
economy,2016-05-21,31.696202531645568
economy,2016-05-22,29.0625
economy,2016-05-23,47.4
economy,2016-05-24,32.647887323943664
economy,2016-05-25,35.794326241134755
economy,2016-05-26,16.993288590604028
economy,2016-05-27,29.429411764705883
economy,2016-05-28,36.56521739130435
economy,2016-05-29,31.476190476190474
economy,2016-05-30,27.90810810810811
economy,2016-05-31,26.103092783505154
economy,2016-06-01,43.204878048780486
economy,2016-06-02,26.90566037735849
economy,2016-06-03,49.60122699386503
economy,2016-06-04,48.285714285714285
economy,2016-06-05,33.43269230769231
economy,2016-06-06,41.98203592814371
economy,2016-06-07,47.177304964539005
economy,2016-06-08,16.98
economy,2016-06-09,-0.6064516129032258
economy,2016-06-10,-0.7857142857142857
economy,2016-06-11,-1.0
economy,2016-06-12,-1.0
economy,2016-06-13,-1.0
economy,2016-06-14,-1.0
economy,2016-06-15,-1.0
economy,2016-06-16,0.8780487804878049
economy,2016-06-17,51.68292682926829
economy,2016-06-18,49.46774193548387
economy,2016-06-19,32.04545454545455
economy,2016-06-20,19.73006134969325
microsoft,2015-11-03,-1.0
microsoft,2015-11-04,-1.0
microsoft,2015-11-05,-1.0
microsoft,2015-11-06,-1.0
microsoft,2015-11-07,-1.0
microsoft,2015-11-08,7.923076923076923
microsoft,2015-11-09,42.2875
microsoft,2015-11-10,21.26143790849673
microsoft,2015-11-11,26.967032967032967
microsoft,2015-11-12,41.42424242424242
microsoft,2015-11-13,40.589473684210525
microsoft,2015-11-14,11.84375
microsoft,2015-11-15,16.152173913043477
microsoft,2015-11-16,43.01298701298701
microsoft,2015-11-17,35.63247863247863
microsoft,2015-11-18,30.48695652173913
microsoft,2015-11-19,27.14782608695652
microsoft,2015-11-20,33.32258064516129
microsoft,2015-11-21,57.86486486486486
microsoft,2015-11-22,35.04255319148936
microsoft,2015-11-23,18.040983606557376
microsoft,2015-11-24,22.21359223300971
microsoft,2015-11-25,25.80851063829787
microsoft,2015-11-26,25.941176470588236
microsoft,2015-11-27,17.908045977011493
microsoft,2015-11-28,90.79411764705883
microsoft,2015-11-29,9.526315789473685
microsoft,2015-11-30,26.26063829787234
microsoft,2015-12-01,37.99305555555556
microsoft,2015-12-02,25.374045801526716
microsoft,2015-12-03,17.761061946902654
microsoft,2015-12-04,20.61855670103093
microsoft,2015-12-05,30.58
microsoft,2015-12-06,19.88679245283019
microsoft,2015-12-07,38.25
microsoft,2015-12-08,12.223214285714286
microsoft,2015-12-09,47.732394366197184
microsoft,2015-12-10,29.7196261682243
microsoft,2015-12-11,23.47
microsoft,2015-12-12,28.56756756756757
microsoft,2015-12-13,33.627906976744185
microsoft,2015-12-14,17.43820224719101
microsoft,2015-12-15,12.008620689655173
microsoft,2015-12-16,33.10752688172043
microsoft,2015-12-17,36.1271186440678
microsoft,2015-12-18,33.56730769230769
microsoft,2015-12-19,14.78125
microsoft,2015-12-20,31.833333333333332
microsoft,2015-12-21,11.833333333333334
microsoft,2015-12-22,18.485148514851485
microsoft,2015-12-23,16.5
microsoft,2015-12-24,40.035714285714285
microsoft,2015-12-25,14.25925925925926
microsoft,2015-12-26,23.448275862068964
microsoft,2015-12-27,13.9
microsoft,2015-12-28,31.057471264367816
microsoft,2015-12-29,27.24705882352941
microsoft,2015-12-30,21.91578947368421
microsoft,2015-12-31,29.03960396039604
microsoft,2016-01-01,23.24390243902439
microsoft,2016-01-02,37.87096774193548
microsoft,2016-01-03,29.28
microsoft,2016-01-04,20.333333333333332
microsoft,2016-01-05,23.636942675159236
microsoft,2016-01-06,95.27433628318585
microsoft,2016-01-07,26.895833333333332
microsoft,2016-01-08,23.22222222222222
microsoft,2016-01-09,11.432432432432432
microsoft,2016-01-10,17.557692307692307
microsoft,2016-01-11,19.026785714285715
microsoft,2016-01-12,82.46825396825396
microsoft,2016-01-13,22.171641791044777
microsoft,2016-01-14,32.69827586206897
microsoft,2016-01-15,16.25287356321839
microsoft,2016-01-16,70.69090909090909
microsoft,2016-01-17,47.4375
microsoft,2016-01-18,53.92134831460674
microsoft,2016-01-19,70.02962962962962
microsoft,2016-01-20,32.43269230769231
microsoft,2016-01-21,22.24031007751938
microsoft,2016-01-22,22.815217391304348
microsoft,2016-01-23,8.838709677419354
microsoft,2016-01-24,28.0188679245283
microsoft,2016-01-25,36.696969696969695
microsoft,2016-01-26,27.495495495495497
microsoft,2016-01-27,70.26724137931035
microsoft,2016-01-28,32.60287081339713
microsoft,2016-01-29,19.28181818181818
microsoft,2016-01-30,60.91836734693877
microsoft,2016-01-31,105.23076923076923
microsoft,2016-02-01,58.857988165680474
microsoft,2016-02-02,72.44915254237289
microsoft,2016-02-03,40.8134328358209
microsoft,2016-02-04,41.166666666666664
microsoft,2016-02-05,45.93181818181818
microsoft,2016-02-06,11.513513513513514
microsoft,2016-02-07,15.590909090909092
microsoft,2016-02-08,10.150943396226415
microsoft,2016-02-09,207.34545454545454
microsoft,2016-02-10,13.540229885057471
microsoft,2016-02-11,23.564102564102566
microsoft,2016-02-12,19.854545454545455
microsoft,2016-02-13,26.058823529411764
microsoft,2016-02-14,14.458333333333334
microsoft,2016-02-15,19.25
microsoft,2016-02-16,11.494505494505495
microsoft,2016-02-17,37.611111111111114
microsoft,2016-02-18,24.99122807017544
microsoft,2016-02-19,16.355263157894736
microsoft,2016-02-20,7.926829268292683
microsoft,2016-02-21,17.558139534883722
microsoft,2016-02-22,15.630434782608695
microsoft,2016-02-23,46.049180327868854
microsoft,2016-02-24,35.01010101010101
microsoft,2016-02-25,30.083333333333332
microsoft,2016-02-26,73.44615384615385
microsoft,2016-02-27,30.34375
microsoft,2016-02-28,17.170212765957448
microsoft,2016-02-29,20.675324675324674
microsoft,2016-03-01,72.51851851851852
microsoft,2016-03-02,10.547619047619047
microsoft,2016-03-03,13.746835443037975
microsoft,2016-03-04,221.27272727272728
microsoft,2016-03-05,24.451612903225808
microsoft,2016-03-06,15.382352941176471
microsoft,2016-03-07,42.76377952755905
microsoft,2016-03-08,31.69090909090909
microsoft,2016-03-09,35.33606557377049
microsoft,2016-03-10,24.225490196078432
microsoft,2016-03-11,44.41836734693877
microsoft,2016-03-12,10.696969696969697
microsoft,2016-03-13,34.421052631578945
microsoft,2016-03-14,131.73333333333332
microsoft,2016-03-15,65.03252032520325
microsoft,2016-03-16,48.567567567567565
microsoft,2016-03-17,18.0752688172043
microsoft,2016-03-18,21.836363636363636
microsoft,2016-03-19,5.805555555555555
microsoft,2016-03-20,26.80952380952381
microsoft,2016-03-21,13.478991596638656
microsoft,2016-03-22,5.070796460176991
microsoft,2016-03-23,21.640776699029125
microsoft,2016-03-24,283.2413793103448
microsoft,2016-03-25,26.386363636363637
microsoft,2016-03-26,43.78048780487805
microsoft,2016-03-27,-1.0
microsoft,2016-03-28,31.05504587155963
microsoft,2016-03-29,57.83516483516483
microsoft,2016-03-30,104.42523364485982
microsoft,2016-03-31,35.73809523809524
microsoft,2016-04-01,28.0
microsoft,2016-04-02,90.76470588235294
microsoft,2016-04-03,13.4
microsoft,2016-04-04,17.44736842105263
microsoft,2016-04-05,12.913978494623656
microsoft,2016-04-06,28.580952380952382
microsoft,2016-04-07,28.023529411764706
microsoft,2016-04-08,48.72549019607843
microsoft,2016-04-09,10.85
microsoft,2016-04-10,11.153846153846153
microsoft,2016-04-11,20.377622377622377
microsoft,2016-04-12,17.862595419847327
microsoft,2016-04-13,16.72043010752688
microsoft,2016-04-14,52.396341463414636
microsoft,2016-04-15,42.880434782608695
microsoft,2016-04-16,21.555555555555557
microsoft,2016-04-17,9.428571428571429
microsoft,2016-04-18,10.081818181818182
microsoft,2016-04-19,12.387387387387387
microsoft,2016-04-20,44.80172413793103
microsoft,2016-04-21,10.568627450980392
microsoft,2016-04-22,14.826086956521738
microsoft,2016-04-23,-0.7727272727272727
microsoft,2016-04-24,8.666666666666666
microsoft,2016-04-25,23.229508196721312
microsoft,2016-04-26,18.646551724137932
microsoft,2016-04-27,19.9
microsoft,2016-04-28,31.76923076923077
microsoft,2016-04-29,35.99
microsoft,2016-04-30,25.48780487804878
microsoft,2016-05-01,22.65909090909091
microsoft,2016-05-02,15.341269841269842
microsoft,2016-05-03,16.274509803921568
microsoft,2016-05-04,16.82075471698113
microsoft,2016-05-05,47.29245283018868
microsoft,2016-05-06,22.06896551724138
microsoft,2016-05-07,15.064516129032258
microsoft,2016-05-08,18.489795918367346
microsoft,2016-05-09,10.962686567164178
microsoft,2016-05-10,14.990196078431373
microsoft,2016-05-11,16.53
microsoft,2016-05-12,16.79310344827586
microsoft,2016-05-13,18.238938053097346
microsoft,2016-05-14,14.729166666666666
microsoft,2016-05-15,13.48
microsoft,2016-05-16,14.313559322033898
microsoft,2016-05-17,13.037037037037036
microsoft,2016-05-18,1.4
microsoft,2016-05-19,10.481481481481481
microsoft,2016-05-20,208.0921052631579
microsoft,2016-05-21,12.0
microsoft,2016-05-22,37.28888888888889
microsoft,2016-05-23,22.181818181818183
microsoft,2016-05-24,36.94488188976378
microsoft,2016-05-25,23.25
microsoft,2016-05-26,36.940677966101696
microsoft,2016-05-27,20.685714285714287
microsoft,2016-05-28,17.612903225806452
microsoft,2016-05-29,31.0
microsoft,2016-05-30,13.715789473684211
microsoft,2016-05-31,17.772455089820358
microsoft,2016-06-01,25.674242424242426
microsoft,2016-06-02,16.430379746835442
microsoft,2016-06-03,22.813186813186814
microsoft,2016-06-04,14.32
microsoft,2016-06-05,12.763157894736842
microsoft,2016-06-06,19.65891472868217
microsoft,2016-06-07,42.482142857142854
microsoft,2016-06-08,8.78
microsoft,2016-06-09,-0.8666666666666667
microsoft,2016-06-10,-0.8041237113402062
microsoft,2016-06-11,-1.0
microsoft,2016-06-12,-1.0
microsoft,2016-06-13,-1.0
microsoft,2016-06-14,-1.0
microsoft,2016-06-15,-0.04411764705882353
microsoft,2016-06-16,9.722772277227723
microsoft,2016-06-17,61.010416666666664
microsoft,2016-06-18,31.0
microsoft,2016-06-19,47.23529411764706
microsoft,2016-06-20,12.86111111111111
obama,2015-11-03,0.0
obama,2015-11-04,0.0
obama,2015-11-05,0.0
obama,2015-11-06,-1.0
obama,2015-11-07,0.0
obama,2015-11-08,-1.0
obama,2015-11-09,-1.0
obama,2015-11-10,-1.0
obama,2015-11-11,-1.0
obama,2015-11-12,-1.0
obama,2015-11-13,-1.0
obama,2015-11-14,-1.0
obama,2015-11-15,-1.0
obama,2015-11-16,-1.0
obama,2015-11-17,9.069444444444445
obama,2015-11-18,1074.4827586206898
obama,2015-11-19,929.0078125
obama,2015-11-20,736.1939393939394
obama,2015-11-21,650.945054945055
obama,2015-11-22,259.72108843537416
obama,2015-11-23,457.06711409395973
obama,2015-11-24,387.0552995391705
obama,2015-11-25,299.0959595959596
obama,2015-11-26,365.79611650485435
obama,2015-11-27,513.9852941176471
obama,2015-11-28,378.6914893617021
obama,2015-11-29,172.48809523809524
obama,2015-11-30,437.31658291457285
obama,2015-12-01,514.3398058252427
obama,2015-12-02,503.5344827586207
obama,2015-12-03,734.6352201257862
obama,2015-12-04,674.4491525423729
obama,2015-12-05,515.2792792792793
obama,2015-12-06,418.93333333333334
obama,2015-12-07,595.1497326203208
obama,2015-12-08,625.3421052631579
obama,2015-12-09,434.46280991735534
obama,2015-12-10,913.3111111111111
obama,2015-12-11,611.9215686274509
obama,2015-12-12,224.65625
obama,2015-12-13,201.75280898876406
obama,2015-12-14,233.7128712871287
obama,2015-12-15,564.0681818181819
obama,2015-12-16,274.9318181818182
obama,2015-12-17,548.0
obama,2015-12-18,276.78740157480314
obama,2015-12-19,346.8780487804878
obama,2015-12-20,318.94736842105266
obama,2015-12-21,360.5974025974026
obama,2015-12-22,467.75
obama,2015-12-23,280.8888888888889
obama,2015-12-24,216.38095238095238
obama,2015-12-25,116.17543859649123
obama,2015-12-26,164.82954545454547
obama,2015-12-27,270.0983606557377
obama,2015-12-28,263.6740740740741
obama,2015-12-29,275.1746031746032
obama,2015-12-30,411.021582733813
obama,2015-12-31,571.3238095238095
obama,2016-01-01,661.3783783783783
obama,2016-01-02,454.92452830188677
obama,2016-01-03,457.7821782178218
obama,2016-01-04,415.44375
obama,2016-01-05,644.8018433179724
obama,2016-01-06,468.03105590062114
obama,2016-01-07,385.2173913043478
obama,2016-01-08,553.3076923076923
obama,2016-01-09,453.2439024390244
obama,2016-01-10,302.82608695652175
obama,2016-01-11,237.30985915492957
obama,2016-01-12,333.18050541516243
obama,2016-01-13,466.73799126637556
obama,2016-01-14,276.95238095238096
obama,2016-01-15,354.0962962962963
