item_id,timestamp,SentimentHeadline,Headline_0,Headline_1,Headline_2,Headline_3,Headline_4,Headline_5,Headline_6,Headline_7,Headline_8,Headline_9
palestine,2015-12-11,-0.041623484673188445,0.009250902333657258,0.009250902333657258,0.009250902333657258,0.009250902333657258,0.009250902333657258,0.009250902333657258,0.009250902333657258,0.009250902333657258,0.009250902333657258,0.009250902333657258
palestine,2015-12-12,-0.04022132866310644,-0.03188485203483917,-0.03188485203483917,-0.03188485203483917,-0.03188485203483917,-0.03188485203483917,-0.03188485203483917,-0.03188485203483917,-0.03188485203483917,-0.03188485203483917,-0.03188485203483917
palestine,2015-12-13,-0.08204469594798633,-0.0013727670941874246,-0.0013727670941874246,-0.0013727670941874246,-0.0013727670941874246,-0.0013727670941874246,-0.0013727670941874246,-0.0013727670941874246,-0.0013727670941874246,-0.0013727670941874246,-0.0013727670941874246
palestine,2015-12-14,-0.07168385908175734,-0.018894459228547215,-0.018894459228547215,-0.018894459228547215,-0.018894459228547215,-0.018894459228547215,-0.018894459228547215,-0.018894459228547215,-0.018894459228547215,-0.018894459228547215,-0.018894459228547215
palestine,2015-12-15,-0.027243346875005674,0.01913992495893904,0.01913992495893904,0.01913992495893904,0.01913992495893904,0.01913992495893904,0.01913992495893904,0.01913992495893904,0.01913992495893904,0.01913992495893904,0.01913992495893904
palestine,2015-12-16,-0.06865322720159636,-0.015096766104877,-0.015096766104877,-0.015096766104877,-0.015096766104877,-0.015096766104877,-0.015096766104877,-0.015096766104877,-0.015096766104877,-0.015096766104877,-0.015096766104877
palestine,2015-12-17,-0.04043714595786677,0.0046717505460187134,0.0046717505460187134,0.0046717505460187134,0.0046717505460187134,0.0046717505460187134,0.0046717505460187134,0.0046717505460187134,0.0046717505460187134,0.0046717505460187134,0.0046717505460187134
palestine,2015-12-18,-0.05650095509186604,-0.06632940435325987,-0.06632940435325987,-0.06632940435325987,-0.06632940435325987,-0.06632940435325987,-0.06632940435325987,-0.06632940435325987,-0.06632940435325987,-0.06632940435325987,-0.06632940435325987
palestine,2015-12-19,-0.10249274572965615,-0.03541513286192199,-0.03541513286192199,-0.03541513286192199,-0.03541513286192199,-0.03541513286192199,-0.03541513286192199,-0.03541513286192199,-0.03541513286192199,-0.03541513286192199,-0.03541513286192199
palestine,2015-12-20,-0.029898442672479254,0.0023675200517131924,0.0023675200517131924,0.0023675200517131924,0.0023675200517131924,0.0023675200517131924,0.0023675200517131924,0.0023675200517131924,0.0023675200517131924,0.0023675200517131924,0.0023675200517131924
palestine,2015-12-21,-0.012433166985651414,-0.01365979816411136,-0.01365979816411136,-0.01365979816411136,-0.01365979816411136,-0.01365979816411136,-0.01365979816411136,-0.01365979816411136,-0.01365979816411136,-0.01365979816411136,-0.01365979816411136
palestine,2015-12-22,-0.017412944213948355,0.03234853532806338,0.03234853532806338,0.03234853532806338,0.03234853532806338,0.03234853532806338,0.03234853532806338,0.03234853532806338,0.03234853532806338,0.03234853532806338,0.03234853532806338
palestine,2015-12-23,-0.05813058423590616,-0.06369744951358944,-0.06369744951358944,-0.06369744951358944,-0.06369744951358944,-0.06369744951358944,-0.06369744951358944,-0.06369744951358944,-0.06369744951358944,-0.06369744951358944,-0.06369744951358944
palestine,2015-12-24,-0.056429240350354744,-0.07261800749012427,-0.07261800749012427,-0.07261800749012427,-0.07261800749012427,-0.07261800749012427,-0.07261800749012427,-0.07261800749012427,-0.07261800749012427,-0.07261800749012427,-0.07261800749012427
palestine,2015-12-25,-0.04885849180485408,-0.05025268369048197,-0.05025268369048197,-0.05025268369048197,-0.05025268369048197,-0.05025268369048197,-0.05025268369048197,-0.05025268369048197,-0.05025268369048197,-0.05025268369048197,-0.05025268369048197
palestine,2015-12-26,-0.054195925062963245,-0.015414687180490843,-0.015414687180490843,-0.015414687180490843,-0.015414687180490843,-0.015414687180490843,-0.015414687180490843,-0.015414687180490843,-0.015414687180490843,-0.015414687180490843,-0.015414687180490843
palestine,2015-12-27,-0.08935738560407816,-0.0012112906301993726,-0.0012112906301993726,-0.0012112906301993726,-0.0012112906301993726,-0.0012112906301993726,-0.0012112906301993726,-0.0012112906301993726,-0.0012112906301993726,-0.0012112906301993726,-0.0012112906301993726
palestine,2015-12-28,-0.03428638898989399,-0.028063982918552,-0.028063982918552,-0.028063982918552,-0.028063982918552,-0.028063982918552,-0.028063982918552,-0.028063982918552,-0.028063982918552,-0.028063982918552,-0.028063982918552
palestine,2015-12-29,-0.052922670676025366,-0.03156195724568551,-0.03156195724568551,-0.03156195724568551,-0.03156195724568551,-0.03156195724568551,-0.03156195724568551,-0.03156195724568551,-0.03156195724568551,-0.03156195724568551,-0.03156195724568551
palestine,2015-12-30,-0.04715658992470942,-0.040068247702054215,-0.040068247702054215,-0.040068247702054215,-0.040068247702054215,-0.040068247702054215,-0.040068247702054215,-0.040068247702054215,-0.040068247702054215,-0.040068247702054215,-0.040068247702054215
palestine,2015-12-31,-0.032686318871458765,0.010430480896991676,0.010430480896991676,0.010430480896991676,0.010430480896991676,0.010430480896991676,0.010430480896991676,0.010430480896991676,0.010430480896991676,0.010430480896991676,0.010430480896991676
palestine,2016-01-01,-0.06738240774876254,0.022298560518150795,0.022298560518150795,0.022298560518150795,0.022298560518150795,0.022298560518150795,0.022298560518150795,0.022298560518150795,0.022298560518150795,0.022298560518150795,0.022298560518150795
palestine,2016-01-02,-0.0013465610663082111,-0.09988051001828958,-0.09988051001828958,-0.09988051001828958,-0.09988051001828958,-0.09988051001828958,-0.09988051001828958,-0.09988051001828958,-0.09988051001828958,-0.09988051001828958,-0.09988051001828958
palestine,2016-01-03,-0.05872856604936399,-0.056149861261089146,-0.056149861261089146,-0.056149861261089146,-0.056149861261089146,-0.056149861261089146,-0.056149861261089146,-0.056149861261089146,-0.056149861261089146,-0.056149861261089146,-0.056149861261089146
palestine,2016-01-04,-0.036605424233281274,-0.01162410885663935,-0.01162410885663935,-0.01162410885663935,-0.01162410885663935,-0.01162410885663935,-0.01162410885663935,-0.01162410885663935,-0.01162410885663935,-0.01162410885663935,-0.01162410885663935
palestine,2016-01-05,-0.05024615298393106,-0.029639273322435416,-0.029639273322435416,-0.029639273322435416,-0.029639273322435416,-0.029639273322435416,-0.029639273322435416,-0.029639273322435416,-0.029639273322435416,-0.029639273322435416,-0.029639273322435416
palestine,2016-01-06,-0.021186315721462547,-0.012870336029427241,-0.012870336029427241,-0.012870336029427241,-0.012870336029427241,-0.012870336029427241,-0.012870336029427241,-0.012870336029427241,-0.012870336029427241,-0.012870336029427241,-0.012870336029427241
palestine,2016-01-07,-0.014635409267687988,-0.012382376331822407,-0.012382376331822407,-0.012382376331822407,-0.012382376331822407,-0.012382376331822407,-0.012382376331822407,-0.012382376331822407,-0.012382376331822407,-0.012382376331822407,-0.012382376331822407
palestine,2016-01-08,-0.015549180053152407,0.01306880252952946,0.01306880252952946,0.01306880252952946,0.01306880252952946,0.01306880252952946,0.01306880252952946,0.01306880252952946,0.01306880252952946,0.01306880252952946,0.01306880252952946
palestine,2016-01-09,-0.03706066552675994,-0.02225829712173812,-0.02225829712173812,-0.02225829712173812,-0.02225829712173812,-0.02225829712173812,-0.02225829712173812,-0.02225829712173812,-0.02225829712173812,-0.02225829712173812,-0.02225829712173812
palestine,2016-01-10,-0.006777923615558173,-0.0020792732199508552,-0.0020792732199508552,-0.0020792732199508552,-0.0020792732199508552,-0.0020792732199508552,-0.0020792732199508552,-0.0020792732199508552,-0.0020792732199508552,-0.0020792732199508552,-0.0020792732199508552
palestine,2016-01-11,-0.04022333456671637,-0.00954881987841654,-0.00954881987841654,-0.00954881987841654,-0.00954881987841654,-0.00954881987841654,-0.00954881987841654,-0.00954881987841654,-0.00954881987841654,-0.00954881987841654,-0.00954881987841654
palestine,2016-01-12,-0.05860831095664418,-0.0637057768513546,-0.0637057768513546,-0.0637057768513546,-0.0637057768513546,-0.0637057768513546,-0.0637057768513546,-0.0637057768513546,-0.0637057768513546,-0.0637057768513546,-0.0637057768513546
palestine,2016-01-13,-0.0753759290745515,-0.03970725588936197,-0.03970725588936197,-0.03970725588936197,-0.03970725588936197,-0.03970725588936197,-0.03970725588936197,-0.03970725588936197,-0.03970725588936197,-0.03970725588936197,-0.03970725588936197
palestine,2016-01-14,-0.025653792873811514,-0.033126774109346675,-0.033126774109346675,-0.033126774109346675,-0.033126774109346675,-0.033126774109346675,-0.033126774109346675,-0.033126774109346675,-0.033126774109346675,-0.033126774109346675,-0.033126774109346675
palestine,2016-01-15,-0.08016112367733379,-0.04279251584516818,-0.04279251584516818,-0.04279251584516818,-0.04279251584516818,-0.04279251584516818,-0.04279251584516818,-0.04279251584516818,-0.04279251584516818,-0.04279251584516818,-0.04279251584516818
palestine,2016-01-16,-0.06336247310008769,-0.02897214298152535,-0.02897214298152535,-0.02897214298152535,-0.02897214298152535,-0.02897214298152535,-0.02897214298152535,-0.02897214298152535,-0.02897214298152535,-0.02897214298152535,-0.02897214298152535
palestine,2016-01-17,-0.034369308417201275,-0.0030430669186299877,-0.0030430669186299877,-0.0030430669186299877,-0.0030430669186299877,-0.0030430669186299877,-0.0030430669186299877,-0.0030430669186299877,-0.0030430669186299877,-0.0030430669186299877,-0.0030430669186299877
palestine,2016-01-18,-0.07093997199284584,-0.0005836523773956486,-0.0005836523773956486,-0.0005836523773956486,-0.0005836523773956486,-0.0005836523773956486,-0.0005836523773956486,-0.0005836523773956486,-0.0005836523773956486,-0.0005836523773956486,-0.0005836523773956486
palestine,2016-01-19,-0.05840481558643167,-0.001815880787508346,-0.001815880787508346,-0.001815880787508346,-0.001815880787508346,-0.001815880787508346,-0.001815880787508346,-0.001815880787508346,-0.001815880787508346,-0.001815880787508346,-0.001815880787508346
palestine,2016-01-20,-0.0545126882672758,0.0017191191445160734,0.0017191191445160734,0.0017191191445160734,0.0017191191445160734,0.0017191191445160734,0.0017191191445160734,0.0017191191445160734,0.0017191191445160734,0.0017191191445160734,0.0017191191445160734
palestine,2016-01-21,-0.08675788127481526,0.02157631392701196,0.02157631392701196,0.02157631392701196,0.02157631392701196,0.02157631392701196,0.02157631392701196,0.02157631392701196,0.02157631392701196,0.02157631392701196,0.02157631392701196
palestine,2016-01-22,-0.01385368669711825,0.00016882582919604188,0.00016882582919604188,0.00016882582919604188,0.00016882582919604188,0.00016882582919604188,0.00016882582919604188,0.00016882582919604188,0.00016882582919604188,0.00016882582919604188,0.00016882582919604188
palestine,2016-01-23,-0.07545588743627922,-0.031053094734622637,-0.031053094734622637,-0.031053094734622637,-0.031053094734622637,-0.031053094734622637,-0.031053094734622637,-0.031053094734622637,-0.031053094734622637,-0.031053094734622637,-0.031053094734622637
palestine,2016-01-24,-0.04973465653347368,0.003890568750446786,0.003890568750446786,0.003890568750446786,0.003890568750446786,0.003890568750446786,0.003890568750446786,0.003890568750446786,0.003890568750446786,0.003890568750446786,0.003890568750446786
palestine,2016-01-25,-0.023242739420549878,-0.04145399083859401,-0.04145399083859401,-0.04145399083859401,-0.04145399083859401,-0.04145399083859401,-0.04145399083859401,-0.04145399083859401,-0.04145399083859401,-0.04145399083859401,-0.04145399083859401
palestine,2016-01-26,-0.04235299154903881,-0.04906402416266262,-0.04906402416266262,-0.04906402416266262,-0.04906402416266262,-0.04906402416266262,-0.04906402416266262,-0.04906402416266262,-0.04906402416266262,-0.04906402416266262,-0.04906402416266262
palestine,2016-01-27,-0.02610854820792147,0.010882165748984235,0.010882165748984235,0.010882165748984235,0.010882165748984235,0.010882165748984235,0.010882165748984235,0.010882165748984235,0.010882165748984235,0.010882165748984235,0.010882165748984235
palestine,2016-01-28,-0.04833238826443994,-0.011693844303120236,-0.011693844303120236,-0.011693844303120236,-0.011693844303120236,-0.011693844303120236,-0.011693844303120236,-0.011693844303120236,-0.011693844303120236,-0.011693844303120236,-0.011693844303120236
palestine,2016-01-29,-0.08758646087544299,-0.06335179169182506,-0.06335179169182506,-0.06335179169182506,-0.06335179169182506,-0.06335179169182506,-0.06335179169182506,-0.06335179169182506,-0.06335179169182506,-0.06335179169182506,-0.06335179169182506
palestine,2016-01-30,-0.058836035250172086,0.004415126162669423,0.004415126162669423,0.004415126162669423,0.004415126162669423,0.004415126162669423,0.004415126162669423,0.004415126162669423,0.004415126162669423,0.004415126162669423,0.004415126162669423
palestine,2016-01-31,-0.05430994822396516,-0.026412896269609333,-0.026412896269609333,-0.026412896269609333,-0.026412896269609333,-0.026412896269609333,-0.026412896269609333,-0.026412896269609333,-0.026412896269609333,-0.026412896269609333,-0.026412896269609333
palestine,2016-02-01,-0.06880036459742019,-0.03912351123857836,-0.03912351123857836,-0.03912351123857836,-0.03912351123857836,-0.03912351123857836,-0.03912351123857836,-0.03912351123857836,-0.03912351123857836,-0.03912351123857836,-0.03912351123857836
palestine,2016-02-02,-0.09089457983631587,-0.04617445496946265,-0.04617445496946265,-0.04617445496946265,-0.04617445496946265,-0.04617445496946265,-0.04617445496946265,-0.04617445496946265,-0.04617445496946265,-0.04617445496946265,-0.04617445496946265
palestine,2016-02-03,-0.021513594786080677,-0.029389080738229805,-0.029389080738229805,-0.029389080738229805,-0.029389080738229805,-0.029389080738229805,-0.029389080738229805,-0.029389080738229805,-0.029389080738229805,-0.029389080738229805,-0.029389080738229805
palestine,2016-02-04,-0.032774629330708946,-0.01564211218347011,-0.01564211218347011,-0.01564211218347011,-0.01564211218347011,-0.01564211218347011,-0.01564211218347011,-0.01564211218347011,-0.01564211218347011,-0.01564211218347011,-0.01564211218347011
palestine,2016-02-05,-0.03799937503785345,-0.03955252946422156,-0.03955252946422156,-0.03955252946422156,-0.03955252946422156,-0.03955252946422156,-0.03955252946422156,-0.03955252946422156,-0.03955252946422156,-0.03955252946422156,-0.03955252946422156
palestine,2016-02-06,-0.01921666027924308,-0.0017480837930918282,-0.0017480837930918282,-0.0017480837930918282,-0.0017480837930918282,-0.0017480837930918282,-0.0017480837930918282,-0.0017480837930918282,-0.0017480837930918282,-0.0017480837930918282,-0.0017480837930918282
palestine,2016-02-07,-0.08504490564931294,-0.03484366793447673,-0.03484366793447673,-0.03484366793447673,-0.03484366793447673,-0.03484366793447673,-0.03484366793447673,-0.03484366793447673,-0.03484366793447673,-0.03484366793447673,-0.03484366793447673
palestine,2016-02-08,-0.008081975585642847,-0.0350492593423633,-0.0350492593423633,-0.0350492593423633,-0.0350492593423633,-0.0350492593423633,-0.0350492593423633,-0.0350492593423633,-0.0350492593423633,-0.0350492593423633,-0.0350492593423633
palestine,2016-02-09,-0.060913041875088565,-0.009796644350403087,-0.009796644350403087,-0.009796644350403087,-0.009796644350403087,-0.009796644350403087,-0.009796644350403087,-0.009796644350403087,-0.009796644350403087,-0.009796644350403087,-0.009796644350403087
palestine,2016-02-10,-0.04686531676800595,-0.023654223252279057,-0.023654223252279057,-0.023654223252279057,-0.023654223252279057,-0.023654223252279057,-0.023654223252279057,-0.023654223252279057,-0.023654223252279057,-0.023654223252279057,-0.023654223252279057
palestine,2016-02-11,-0.08290648821599955,0.003929484409246947,0.003929484409246947,0.003929484409246947,0.003929484409246947,0.003929484409246947,0.003929484409246947,0.003929484409246947,0.003929484409246947,0.003929484409246947,0.003929484409246947
palestine,2016-02-12,-0.045089376454678774,0.009654832476567437,0.009654832476567437,0.009654832476567437,0.009654832476567437,0.009654832476567437,0.009654832476567437,0.009654832476567437,0.009654832476567437,0.009654832476567437,0.009654832476567437
palestine,2016-02-13,-0.041401002138340325,-0.041434725441437135,-0.041434725441437135,-0.041434725441437135,-0.041434725441437135,-0.041434725441437135,-0.041434725441437135,-0.041434725441437135,-0.041434725441437135,-0.041434725441437135,-0.041434725441437135
palestine,2016-02-14,-0.04902807525072171,-0.01909044913445853,-0.01909044913445853,-0.01909044913445853,-0.01909044913445853,-0.01909044913445853,-0.01909044913445853,-0.01909044913445853,-0.01909044913445853,-0.01909044913445853,-0.01909044913445853
palestine,2016-02-15,-0.05663329665891133,-0.013210604773941658,-0.013210604773941658,-0.013210604773941658,-0.013210604773941658,-0.013210604773941658,-0.013210604773941658,-0.013210604773941658,-0.013210604773941658,-0.013210604773941658,-0.013210604773941658
palestine,2016-02-16,-0.06691457979126432,-0.016976281971981838,-0.016976281971981838,-0.016976281971981838,-0.016976281971981838,-0.016976281971981838,-0.016976281971981838,-0.016976281971981838,-0.016976281971981838,-0.016976281971981838,-0.016976281971981838
palestine,2016-02-17,-0.05560405629632265,-0.011049998331498159,-0.011049998331498159,-0.011049998331498159,-0.011049998331498159,-0.011049998331498159,-0.011049998331498159,-0.011049998331498159,-0.011049998331498159,-0.011049998331498159,-0.011049998331498159
palestine,2016-02-18,-0.027691995761704776,-0.01025371533396935,-0.01025371533396935,-0.01025371533396935,-0.01025371533396935,-0.01025371533396935,-0.01025371533396935,-0.01025371533396935,-0.01025371533396935,-0.01025371533396935,-0.01025371533396935
palestine,2016-02-19,0.015108212694948503,-0.010108540268559289,-0.010108540268559289,-0.010108540268559289,-0.010108540268559289,-0.010108540268559289,-0.010108540268559289,-0.010108540268559289,-0.010108540268559289,-0.010108540268559289,-0.010108540268559289
palestine,2016-02-20,-0.030644873405239276,-0.021979146706017277,-0.021979146706017277,-0.021979146706017277,-0.021979146706017277,-0.021979146706017277,-0.021979146706017277,-0.021979146706017277,-0.021979146706017277,-0.021979146706017277,-0.021979146706017277
palestine,2016-02-21,-0.033290116301298196,0.01504771988999356,0.01504771988999356,0.01504771988999356,0.01504771988999356,0.01504771988999356,0.01504771988999356,0.01504771988999356,0.01504771988999356,0.01504771988999356,0.01504771988999356
palestine,2016-02-22,-0.06096021826563923,0.015101688484215685,0.015101688484215685,0.015101688484215685,0.015101688484215685,0.015101688484215685,0.015101688484215685,0.015101688484215685,0.015101688484215685,0.015101688484215685,0.015101688484215685
palestine,2016-02-23,-0.05579359930476061,-0.01689980997968878,-0.01689980997968878,-0.01689980997968878,-0.01689980997968878,-0.01689980997968878,-0.01689980997968878,-0.01689980997968878,-0.01689980997968878,-0.01689980997968878,-0.01689980997968878
palestine,2016-02-24,-0.03729691599438961,-0.02820025727670214,-0.02820025727670214,-0.02820025727670214,-0.02820025727670214,-0.02820025727670214,-0.02820025727670214,-0.02820025727670214,-0.02820025727670214,-0.02820025727670214,-0.02820025727670214
palestine,2016-02-25,-0.008027139771313484,0.03378726957776479,0.03378726957776479,0.03378726957776479,0.03378726957776479,0.03378726957776479,0.03378726957776479,0.03378726957776479,0.03378726957776479,0.03378726957776479,0.03378726957776479
palestine,2016-02-26,-0.07340135181534392,-0.008863592020251278,-0.008863592020251278,-0.008863592020251278,-0.008863592020251278,-0.008863592020251278,-0.008863592020251278,-0.008863592020251278,-0.008863592020251278,-0.008863592020251278,-0.008863592020251278
